,id,type,y_index,y,centroid mean,rolloff mean,zero mean,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,bpm_second,bm_first,tempo_strength_second
26818,00083,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3395.2245854724933,7237.868765897529,0.14972482134205425,0.07426517456769943,0.000551282602827996,23.196990797455413,24.607204175591832,-126.10133361816406,1966.0643310546875,56.55111312866211,483.4986877441406,23.54532241821289,454.2931213378906,23.705059051513672,94.46644592285156,-0.3165721297264099,64.63507843017578,5.009098529815674,15.015480041503906,2.2664570808410645,5.526200771331787,0.6328314542770386,0.4625130593776703,0.5907056331634521,0.8591811060905457,0.2142844796180725,0.08720240741968155,0.3439198136329651,0.051382433623075485,0.4537586271762848,0.08498606085777283,0.5039840340614319,0.10262235999107361,0.49530908465385437,0.07507644593715668,0.582737386226654,0.09532155841588974,0.4345974624156952,0.07299427688121796,107.666015625,234.90767045454547,0.6108005266357827
26864,00084,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2872.304374690372,6132.990098110465,0.11812507570251939,0.051622334867715836,0.00046380978892557323,21.31029016994849,23.129727509921743,-178.22836303710938,2495.433837890625,61.998146057128906,369.87396240234375,1.4360841512680054,320.8524169921875,36.07133483886719,108.30149841308594,7.565858840942383,91.6313247680664,1.7936381101608276,2.211169958114624,1.021234154701233,1.881957769393921,0.5251045823097229,0.8102635741233826,0.4186612367630005,0.9022169709205627,0.23859286308288574,0.18096530437469482,0.470409631729126,0.11741020530462265,0.4164496958255768,0.06510397791862488,0.4475269019603729,0.09835229068994522,0.38648658990859985,0.07085903733968735,0.3669869303703308,0.06634718179702759,0.3298816680908203,0.06687972694635391,63.02400914634146,123.046875,0.5968846339987611
26910,00085,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2861.2731908888504,5607.346248183139,0.14752831274224806,0.07138445973396301,0.000795642554294318,20.264628647967307,23.229091605411295,-131.96084594726562,2067.761474609375,61.56678771972656,514.9796752929688,-12.616949081420898,234.4683074951172,35.10502243041992,141.6251220703125,-2.0950188636779785,82.95123291015625,2.556760311126709,7.157629489898682,2.8507516384124756,15.404508590698242,1.0204461812973022,1.6716762781143188,1.744462013244629,7.2591071128845215,0.8276441097259521,1.503147840499878,0.31553488969802856,0.087537482380867,0.25139525532722473,0.04904293268918991,0.24266600608825684,0.057072438299655914,0.4180056154727936,0.12882769107818604,0.33124083280563354,0.060071155428886414,0.544704020023346,0.12232668697834015,161.4990234375,78.30255681818181,0.6254683843599159
26956,00086,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4136.497061656637,8259.277059865552,0.2616631086482558,0.05249150097370148,0.0004145708226133138,18.0754741802747,21.43687753700736,-156.5137481689453,2094.18701171875,22.76372718811035,784.7681884765625,10.546130180358887,236.86676025390625,24.170745849609375,116.14287567138672,10.159111976623535,101.81275177001953,1.3080651760101318,1.7297959327697754,0.8090459108352661,0.7354546785354614,0.6207210421562195,0.9145278930664062,0.27996349334716797,0.29145801067352295,0.2517562806606293,0.0742589607834816,0.31754201650619507,0.09110476821660995,0.22459428012371063,0.03784732520580292,0.3589298725128174,0.10009624809026718,0.33172956109046936,0.04930655658245087,0.444252610206604,0.0891851857304573,0.2559289336204529,0.049553610384464264,143.5546875,215.33203125,0.5570006868701121
27002,00087,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1843.5896316289306,4323.399800145349,0.04273937136627907,0.045864224433898926,0.0011892457259818912,17.9580393106206,24.805995181851785,-341.0389709472656,7276.09912109375,89.85304260253906,1179.676513671875,44.577064514160156,400.74835205078125,28.859296798706055,268.8944396972656,16.350727081298828,192.48995971679688,3.195608615875244,23.67000389099121,1.138268232345581,10.756576538085938,0.46774083375930786,2.448342800140381,0.13888297975063324,0.2649610936641693,0.03613206371665001,0.030545633286237717,0.29980263113975525,0.06949718296527863,0.3994956910610199,0.06390485167503357,0.6986448168754578,0.13204187154769897,0.49745601415634155,0.09683004021644592,0.34006741642951965,0.10233478248119354,0.24111169576644897,0.06989745795726776,66.25600961538461,129.19921875,0.5416849425982935
27048,00088,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2429.309937439306,5929.409520348837,0.06904826792635659,0.09161868691444397,0.0015141060575842857,20.27312369089516,18.20213697914265,-192.37225341796875,3047.79931640625,80.9767074584961,453.38092041015625,25.719362258911133,461.2621154785156,18.50680923461914,114.95710754394531,14.155299186706543,80.04480743408203,8.01626968383789,51.5157356262207,4.141348838806152,39.25456619262695,2.630500555038452,18.433561325073242,1.246712565422058,3.638559341430664,0.5170733332633972,0.8492887020111084,0.2534605860710144,0.09973034262657166,0.22355172038078308,0.05421213433146477,0.30784836411476135,0.10576820373535156,0.274545818567276,0.10267345607280731,0.22841396927833557,0.05797511711716652,0.38980239629745483,0.14707878232002258,123.046875,64.599609375,0.6111579790987187
27094,00089,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1787.973301187159,3904.8293854469475,0.06265405462693799,0.04502064362168312,0.0008142593433149159,21.47010242602422,23.57975449862522,-322.5901794433594,2503.966552734375,90.59627532958984,613.6546630859375,27.007461547851562,276.9521789550781,37.92257308959961,159.2119140625,19.715322494506836,62.74337387084961,2.2250783443450928,8.449256896972656,0.6545953154563904,0.4919038414955139,0.06652450561523438,0.015653155744075775,0.020072603598237038,0.0012644887901842594,0.10313337296247482,0.0713086947798729,0.3959408700466156,0.10548656433820724,0.30382204055786133,0.06505841761827469,0.4262191355228424,0.16206756234169006,0.2789994180202484,0.08470983058214188,0.25296005606651306,0.09718529880046844,0.15807710587978363,0.04038123041391373,258.3984375,287.109375,0.6853606579966405
27140,00090,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1874.7308767258023,4291.325342932413,0.054154175750968994,0.06139206513762474,0.00041714703547768295,17.68597018491774,20.436149347647913,-217.66078186035156,1706.2939453125,105.63822937011719,471.4284973144531,19.32831573486328,133.7440948486328,28.366052627563477,70.4095687866211,8.654585838317871,48.11899948120117,6.404592037200928,17.578628540039062,1.9360711574554443,2.8451528549194336,0.2805556058883667,0.24932417273521423,0.1569831818342209,0.09032423794269562,0.03847072273492813,0.003658304689452052,0.2727978527545929,0.0708773136138916,0.2366919219493866,0.029763314872980118,0.4851992726325989,0.16435359418392181,0.26399290561676025,0.04217910394072533,0.31778302788734436,0.09217989444732666,0.4043152332305908,0.11944165080785751,45.333059210526315,67.99958881578948,0.7159932998654719
27186,00091,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2957.6612950931863,6064.025424691134,0.15110109314437983,0.040915846824645996,0.000638214114587754,17.143426002218465,17.657501469954365,-299.4261779785156,3579.996826171875,60.8189697265625,2492.9755859375,32.09415054321289,174.0072479248047,25.70377540588379,149.4841766357422,7.486007213592529,95.3224105834961,1.1362582445144653,3.317535638809204,0.713230550289154,1.1528491973876953,0.1802494078874588,0.0731148049235344,0.05761346220970154,0.01211849320679903,0.027293596416711807,0.001241249032318592,0.2729395627975464,0.10730479657649994,0.2890993356704712,0.1350286602973938,0.22541172802448273,0.06692058593034744,0.27185025811195374,0.11376969516277313,0.24255287647247314,0.0941634252667427,0.2358931452035904,0.10538364201784134,287.109375,234.90767045454547,0.6575816424379666
27232,00092,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2210.8313944609454,5016.268168604651,0.0749519289001938,0.05341215059161186,0.0013173462357372046,19.632634371115945,20.94539162474908,-294.3802185058594,2520.0380859375,84.67745971679688,1523.2421875,39.06793975830078,133.06597900390625,28.74651527404785,119.3236083984375,14.146702766418457,119.55928039550781,3.2671170234680176,21.23289680480957,1.252974510192871,3.3200974464416504,0.3549765944480896,0.5359187126159668,0.07119227945804596,0.017570411786437035,0.011681278236210346,0.0011242879554629326,0.3031798005104065,0.13414599001407623,0.2791060209274292,0.08172860741615295,0.3536641597747803,0.12420807778835297,0.32314059138298035,0.08919213712215424,0.300680935382843,0.1180175170302391,0.16633227467536926,0.039051130414009094,215.33203125,258.3984375,0.6600644645518813
27278,00093,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2150.6788286837686,5010.659520348837,0.08157930595930232,0.04532662406563759,0.0001503982493886724,23.937627131126135,25.72346131750778,-215.35043334960938,1515.629638671875,101.0155258178711,294.4443054199219,17.098342895507812,278.43255615234375,12.957366943359375,118.75298309326172,16.05739974975586,95.02276611328125,2.5271999835968018,3.1889352798461914,1.063900351524353,0.7107439637184143,0.3405311703681946,0.0949060246348381,0.277615487575531,0.1522306650876999,0.1121750921010971,0.014339711517095566,0.31539198756217957,0.11071857810020447,0.19236718118190765,0.054901447147130966,0.19391480088233948,0.04333024471998215,0.3113597333431244,0.1050352081656456,0.22331483662128448,0.03389910236001015,0.28940248489379883,0.1039092093706131,172.265625,83.35433467741936,0.6690803366572018
27324,00094,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1075.6768077704112,2106.6316542514537,0.041507312863372094,0.039806947112083435,0.0004103106039110571,23.732940543740277,31.27043585425541,-366.5691833496094,3651.43408203125,131.7755584716797,732.7568359375,16.53059959411621,484.0588073730469,36.28932189941406,124.03621673583984,5.124707221984863,139.77450561523438,2.1024513244628906,4.821994781494141,1.0428376197814941,2.143246650695801,0.15662087500095367,0.06933138519525528,0.07500839233398438,0.025260599330067635,0.02366199716925621,0.0019022169290110469,0.2874378561973572,0.1192798838019371,0.198037788271904,0.05554863438010216,0.3056081235408783,0.1476500928401947,0.23893290758132935,0.051003023982048035,0.4384014308452606,0.17991067469120026,0.24400940537452698,0.06319268047809601,60.09265988372093,117.45383522727273,0.5199799942547652
27370,00095,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1856.4339027737956,4288.754712481831,0.06345158066860465,0.06816821545362473,0.00069714046549052,25.466830639673425,31.342534374452942,-219.7218017578125,1633.6387939453125,100.71223449707031,415.0530090332031,-1.4933058023452759,449.1920166015625,41.299224853515625,101.14408874511719,-0.952634334564209,77.60214233398438,5.179015636444092,22.083606719970703,1.3894368410110474,3.9133379459381104,0.48565682768821716,0.29500406980514526,0.5029274821281433,0.7684545516967773,0.2213873267173767,0.08348283171653748,0.369650274515152,0.1334533393383026,0.2815648019313812,0.06281569600105286,0.4090784788131714,0.14670218527317047,0.34073740243911743,0.08184076100587845,0.3491479754447937,0.09219566732645035,0.28447020053863525,0.07106724381446838,234.90767045454547,123.046875,0.5819279832217215
27416,00096,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1876.078023799299,4014.8156454396803,0.07786420482073643,0.04429221153259277,0.0004586807044688612,23.059664751496573,26.361266825619392,-277.2667541503906,4342.0791015625,95.66810607910156,905.2449340820312,-3.0318381786346436,512.4627685546875,43.91728973388672,222.59011840820312,1.961974024772644,160.0957794189453,1.6720256805419922,3.8537371158599854,0.6286005973815918,1.3052159547805786,0.5182018876075745,0.38000190258026123,0.38762572407722473,0.8234868049621582,0.20035360753536224,0.14191846549510956,0.2758237421512604,0.09915056079626083,0.19571632146835327,0.0465925969183445,0.2682366371154785,0.07995220273733139,0.29593729972839355,0.11059461534023285,0.26412034034729004,0.06530145555734634,0.38845205307006836,0.0991080030798912,67.99958881578948,129.19921875,0.5986671803101796
27462,00097,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1175.1869624736114,2340.993027797965,0.039872516957364344,0.021218478679656982,0.00018388759053777903,20.76920795654405,28.34658321503367,-413.60076904296875,2118.906494140625,118.30582427978516,534.1683349609375,31.173622131347656,807.3428955078125,40.15095520019531,169.4828338623047,13.11996078491211,148.06040954589844,0.6402610540390015,0.8494895696640015,0.23275141417980194,0.10915809869766235,0.04983975365757942,0.012028771452605724,0.02026554010808468,0.0031494677532464266,0.00653521902859211,0.000774556421674788,0.1757855862379074,0.05391702428460121,0.23242759704589844,0.11619378626346588,0.19224049150943756,0.07096368074417114,0.22960011661052704,0.1244485080242157,0.1949043869972229,0.07140867412090302,0.1989830732345581,0.08264843374490738,54.978390957446805,198.76802884615384,0.5054011246925231
27508,00098,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1883.3429317946416,4353.045512354651,0.05807140261627907,0.0601256787776947,0.00045528190094046295,25.627337614454866,28.004694573192154,-223.0784912109375,2177.406982421875,102.9571304321289,457.5102233886719,-1.6631245613098145,354.0538635253906,45.16050720214844,103.2047119140625,-6.713506698608398,82.9622573852539,3.5784687995910645,7.613122463226318,0.9954380989074707,2.1892011165618896,0.4845770299434662,0.6101154088973999,0.22654153406620026,0.2379344403743744,0.11515861004590988,0.04371270164847374,0.37710073590278625,0.10887669026851654,0.3806385099887848,0.08636203408241272,0.4216489791870117,0.12357920408248901,0.335134357213974,0.08198025822639465,0.2994442284107208,0.08492551743984222,0.3137100040912628,0.09811542183160782,172.265625,161.4990234375,0.5275475433957252
27554,00099,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1492.423393368893,3374.2529296875,0.04623569222383721,0.03926451504230499,0.0004235404485370964,22.915862307729494,29.719365055189815,-314.9298095703125,1950.1331787109375,112.76513671875,530.2532958984375,9.688966751098633,280.8459167480469,38.99626159667969,94.16128540039062,3.9514055252075195,84.40423583984375,1.8505715131759644,4.577202796936035,0.6912745237350464,1.7460318803787231,0.10822167247533798,0.044978171586990356,0.08966285735368729,0.07949251681566238,0.02787207067012787,0.003816144075244665,0.3405504822731018,0.13701695203781128,0.19860070943832397,0.054309580475091934,0.22438837587833405,0.05517549812793732,0.36554190516471863,0.13537900149822235,0.29935410618782043,0.0762074664235115,0.2967885732650757,0.1058407574892044,129.19921875,67.99958881578948,0.5932372476220318
27600,00000,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3274.310087067538,6407.621899981831,0.1829673116521318,0.11618964374065399,0.00030248193070292473,15.36794611615429,11.826398324687279,-52.8960075378418,350.4267578125,50.07579803466797,197.37286376953125,-11.475605010986328,260.63525390625,46.35263442993164,221.3357391357422,6.565563678741455,116.39814758300781,9.34225082397461,31.235380172729492,1.7465038299560547,1.4150081872940063,1.0588165521621704,1.2412090301513672,0.8809877038002014,0.9713276624679565,0.8368169069290161,0.5122259855270386,0.5322936773300171,0.08344850689172745,0.5322309136390686,0.051313042640686035,0.6489586234092712,0.07443094998598099,0.481063574552536,0.054369792342185974,0.4516003429889679,0.0491437166929245,0.4511156678199768,0.07847084850072861,95.703125,198.76802884615384,0.8420187140569314
27646,00001,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2922.625151211432,6036.407839752907,0.15286912548449613,0.0973319560289383,0.00021885689056944102,19.4062541477781,23.613282156093486,-80.08455657958984,455.9101867675781,64.85208892822266,159.92637634277344,-15.475720405578613,131.97100830078125,46.82511520385742,81.53144836425781,7.909282684326172,92.55582427978516,7.008560657501221,10.480298042297363,1.4521158933639526,6.292537689208984,0.8986850380897522,0.758242130279541,0.6050516366958618,0.27591919898986816,0.48984044790267944,0.07060767710208893,0.42989975214004517,0.04909061640501022,0.5549971461296082,0.09676394611597061,0.5109204053878784,0.055652257055044174,0.5759530663490295,0.09262711554765701,0.45494601130485535,0.05460211634635925,0.45197516679763794,0.07302761822938919,161.4990234375,151.99908088235293,0.8353312712952937
27692,00002,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2197.5788643517485,4443.810467387355,0.12836005632267442,0.13272671401500702,0.0006423942977562547,21.23002605985664,17.714146909734726,-62.29632568359375,994.6466064453125,115.23631286621094,316.3299560546875,-42.852230072021484,297.8643493652344,54.31414794921875,216.23919677734375,-24.867769241333008,76.04725646972656,10.8951416015625,37.07914733886719,6.3426289558410645,19.283342361450195,5.989916801452637,28.224950790405273,2.4801883697509766,8.739190101623535,2.1540822982788086,2.7658886909484863,0.3716156482696533,0.06468808650970459,0.42909544706344604,0.08118761330842972,0.3828553557395935,0.058988917618989944,0.34473854303359985,0.04358968138694763,0.4603487253189087,0.068143330514431,0.42128702998161316,0.05339011922478676,215.33203125,107.666015625,0.7712021757542803
27738,00003,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2751.1239213649224,5233.23605559593,0.16658150133236435,0.15028442442417145,0.0008488048915751278,17.888060739930566,13.91204062525793,-42.992488861083984,406.1398620605469,75.42996978759766,234.42373657226562,-47.832801818847656,192.070068359375,52.999637603759766,82.64091491699219,-12.338080406188965,74.48604583740234,10.397784233093262,49.02976608276367,2.342397451400757,10.50167465209961,3.0925631523132324,36.18912887573242,4.897061347961426,43.596431732177734,3.231200695037842,12.50454330444336,0.39925044775009155,0.07356053590774536,0.39643239974975586,0.06958341598510742,0.4194449484348297,0.07811581343412399,0.46764540672302246,0.06445574760437012,0.6155709624290466,0.081452377140522,0.525593101978302,0.06947296857833862,95.703125,198.76802884615384,0.8065758258240123
27784,00004,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3403.6207223129604,6903.645076308139,0.1923748637354651,0.06348211318254471,0.0001070643265848048,19.554315450407863,22.389142564370804,-107.10245513916016,1128.5682373046875,47.643489837646484,322.7771911621094,-8.61146068572998,182.6904296875,38.38475799560547,182.88796997070312,8.438407897949219,102.68778991699219,2.256373882293701,1.362115740776062,0.4344782829284668,0.14777489006519318,0.33810603618621826,0.1490616798400879,0.20388613641262054,0.05057195574045181,0.23193177580833435,0.03096148744225502,0.5879418849945068,0.04662574455142021,0.6254162788391113,0.047015175223350525,0.6553653478622437,0.057541750371456146,0.5918722152709961,0.05021076649427414,0.5844768285751343,0.03483754023909569,0.6586605906486511,0.04866834729909897,258.3984375,135.99917763157896,0.792040323174381
27830,00005,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2464.4931679693814,4950.992516805959,0.13434093386627907,0.12162414193153381,0.0012562485644593835,19.208035904851698,19.23256089569366,-79.71286010742188,1071.86669921875,93.47380065917969,300.4306335449219,-27.78266716003418,260.4918212890625,64.08460998535156,178.806396484375,-18.802886962890625,95.38358306884766,16.452861785888672,292.56439208984375,3.086862325668335,8.180939674377441,1.8939244747161865,6.351718425750732,1.2410669326782227,3.535785436630249,0.7395066022872925,0.7079716920852661,0.35906529426574707,0.06566598266363144,0.3718320429325104,0.06024743616580963,0.48759615421295166,0.09549880027770996,0.40878745913505554,0.047613419592380524,0.4065186381340027,0.09315784275531769,0.3685287535190582,0.060338184237480164,161.4990234375,151.99908088235293,0.7316922727295653
27876,00006,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3238.004832733919,6231.099711573401,0.1980877543604651,0.050452060997486115,0.00010275634122081101,20.282388930772264,26.71809159766277,-140.7401580810547,785.14501953125,55.920082092285156,432.4161682128906,-12.252534866333008,295.77069091796875,44.300296783447266,152.4076690673828,-10.616594314575195,153.26022338867188,1.3168635368347168,0.9564756155014038,0.7198323607444763,0.8055867552757263,0.5253361463546753,0.288337379693985,0.2319038361310959,0.06535501778125763,0.12625384330749512,0.011817090213298798,0.3466055989265442,0.06876461952924728,0.3542748987674713,0.07711099088191986,0.33997029066085815,0.05186587944626808,0.46387919783592224,0.09400510042905807,0.4317558705806732,0.06410682201385498,0.5914806127548218,0.09548730403184891,117.45383522727273,234.90767045454547,0.7626133206046684
27922,00007,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2939.8513050705983,5808.164232830669,0.16833439316860466,0.06949689984321594,0.00015704825636930764,20.454256074244384,22.824303969382843,-108.07626342773438,268.97991943359375,65.75772094726562,285.4898376464844,-20.81842803955078,245.08778381347656,47.5438117980957,110.23697662353516,0.8600654006004333,94.63497924804688,3.9301209449768066,10.712654113769531,0.569119930267334,0.20427246391773224,0.2939017713069916,0.04671505466103554,0.21441976726055145,0.020818976685404778,0.19503578543663025,0.011601720936596394,0.5239985585212708,0.05854412913322449,0.5981125235557556,0.0712476298213005,0.6534209251403809,0.0783739984035492,0.5892931818962097,0.052007246762514114,0.6253038048744202,0.06459648907184601,0.5886875987052917,0.05563495680689812,143.5546875,151.99908088235293,0.7895528298744976
27968,00008,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2961.879825051928,6182.59158112282,0.14035171390503876,0.05843178927898407,0.0002038945531239733,21.74599630409891,18.922527049787234,-149.99649047851562,1776.81787109375,67.97689819335938,738.1299438476562,-6.7381205558776855,494.19805908203125,32.1270637512207,177.68247985839844,6.051860332489014,170.39845275878906,2.825688600540161,5.152163028717041,0.7220975756645203,0.9488398432731628,0.35438621044158936,0.16459034383296967,0.23341310024261475,0.058728720992803574,0.1812184602022171,0.05896967649459839,0.5071245431900024,0.0789383053779602,0.4291498363018036,0.07212535291910172,0.4778759479522705,0.08702588826417923,0.5060967206954956,0.0686115175485611,0.6537670493125916,0.10318421572446823,0.5272680521011353,0.06659969687461853,123.046875,117.45383522727273,0.6274367834388244
28014,00009,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2250.6137976676437,5112.366347202035,0.09462095748546512,0.3128432035446167,0.001026579411700368,20.15821084439015,27.21553499064153,3.621151924133301,540.6704711914062,104.73696899414062,191.80419921875,-0.7946094274520874,114.54188537597656,55.95669174194336,222.62388610839844,-29.19028663635254,80.00838470458984,83.23951721191406,537.0576171875,23.88872718811035,338.57965087890625,12.306812286376953,199.05516052246094,3.6824657917022705,20.768171310424805,1.4319896697998047,1.2813658714294434,0.5589572191238403,0.05364644154906273,0.5477502346038818,0.04268374294042587,0.6462886929512024,0.07750289887189865,0.5104641914367676,0.04968087747693062,0.39887845516204834,0.03606307879090309,0.46638089418411255,0.054817866533994675,117.45383522727273,172.265625,0.8067327361484243
28060,00010,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3047.0639583212014,5660.528252180233,0.19632729227228682,0.11816082149744034,0.00015080666344147176,21.791287810508347,20.82607233957385,-58.742828369140625,493.399169921875,70.60978698730469,258.651611328125,-19.428691864013672,111.07361602783203,73.61178588867188,225.73590087890625,-27.78368377685547,161.6059112548828,11.729161262512207,29.198408126831055,2.617366075515747,2.7499451637268066,1.2749789953231812,1.7785447835922241,0.39984869956970215,0.1555049866437912,0.3206268846988678,0.024708956480026245,0.5427165627479553,0.0555703341960907,0.5041294097900391,0.06445004045963287,0.505056619644165,0.056186553090810776,0.48589861392974854,0.04872342571616173,0.49242785573005676,0.0510420985519886,0.5014865398406982,0.048303376883268356,129.19921875,198.76802884615384,0.7366970032632387
28106,00011,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2699.8806579122365,5158.404001635175,0.1713825551114341,0.2307441681623459,0.00025433709379285574,20.53837114753478,23.06084349020197,8.824333190917969,174.93019104003906,82.82388305664062,116.45709991455078,-30.54245376586914,94.8078384399414,66.7032241821289,64.1665267944336,-16.35643768310547,74.61681365966797,37.65648651123047,265.2079162597656,12.151215553283691,146.34837341308594,7.047975063323975,105.77473449707031,2.9671008586883545,5.233806610107422,1.7482213973999023,0.7294259667396545,0.4077422320842743,0.04449333995580673,0.426623672246933,0.05433622747659683,0.4379708766937256,0.04674072563648224,0.5767819285392761,0.08243200182914734,0.5702117681503296,0.06836988776922226,0.5187966227531433,0.05665459483861923,215.33203125,172.265625,0.8933061035499443
28152,00012,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2803.4793661904196,5262.898460210756,0.1769561531007752,0.11431091278791428,9.64509163168259e-05,21.415616102860703,21.84441654247708,-64.02687072753906,446.4931335449219,74.52629852294922,228.4628143310547,-45.95771789550781,137.79849243164062,65.81610107421875,194.23733520507812,-14.67932415008545,75.9574203491211,6.490597724914551,8.113008499145508,1.443057656288147,1.72797429561615,1.4321156740188599,2.2335126399993896,0.8683916330337524,1.0475295782089233,0.9682058095932007,0.3753267228603363,0.6550211310386658,0.057293228805065155,0.6472993493080139,0.048896294087171555,0.6054545640945435,0.04868163913488388,0.5361912250518799,0.0372028611600399,0.6543674468994141,0.05128223076462746,0.6240106821060181,0.04970522224903107,83.35433467741936,161.4990234375,0.8070636256801514
28198,00013,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3048.227396598575,5736.178234011628,0.2035667242005814,0.08630139380693436,0.00015416683163493872,20.40433567746538,20.64465240182337,-84.93409729003906,957.1453247070312,64.61361694335938,233.1999969482422,-36.32093811035156,120.2982177734375,65.42378997802734,148.7655487060547,-13.861237525939941,67.28361511230469,3.619985580444336,3.220756769180298,0.8252067565917969,0.5021803379058838,0.6395345330238342,0.5095294117927551,0.3782472014427185,0.17659218609333038,0.47912105917930603,0.1102931797504425,0.595289945602417,0.042343709617853165,0.6386857628822327,0.045981522649526596,0.6841433048248291,0.0553152859210968,0.5853546857833862,0.033235304057598114,0.6676512360572815,0.036413226276636124,0.7021999359130859,0.04502581059932709,258.3984375,135.99917763157896,0.7955974739358158
28244,00014,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2876.9360608680227,5197.714616642442,0.185152464874031,0.07758760452270508,0.00023355611483566463,21.98270360601659,17.65979738546359,-117.94401550292969,1939.198486328125,65.44949340820312,242.72494506835938,-51.427608489990234,160.0233154296875,74.13062286376953,167.68870544433594,-13.744393348693848,71.56765747070312,3.553774118423462,3.5801703929901123,0.4235316514968872,0.32204657793045044,0.45310479402542114,0.5384164452552795,0.35114917159080505,0.2212306559085846,0.44677630066871643,0.10206453502178192,0.5455393195152283,0.06245831772685051,0.5781620740890503,0.06076008826494217,0.579437255859375,0.06649784743785858,0.5628668069839478,0.05251672863960266,0.6008925437927246,0.07258811593055725,0.5773667693138123,0.046918753534555435,287.109375,151.99908088235293,0.7276177042561047
28290,00015,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2986.3748318222974,5818.513524255087,0.16917544815891472,0.11103180050849915,0.0001812268455978483,21.124107396573798,19.860216534031846,-76.70664978027344,528.64892578125,68.0263671875,227.05001831054688,-11.220431327819824,114.52667236328125,76.3454818725586,209.26788330078125,-17.47074317932129,141.6352996826172,12.679855346679688,34.92359924316406,2.0074493885040283,2.3966736793518066,0.6980969309806824,1.1530207395553589,0.2467363178730011,0.08841072022914886,0.221912682056427,0.013415849767625332,0.45595183968544006,0.05906270444393158,0.36622855067253113,0.042345400899648666,0.4052933156490326,0.05428497493267059,0.4739255905151367,0.06794891506433487,0.5198739767074585,0.0824384018778801,0.46515679359436035,0.04727884382009506,184.5703125,172.265625,0.7827900931625783
